ts,cheval,cavalier,discipline,epreuve,hauteur,classement_estime,proba,verdict,is_cold_start,model_name,snapshot,id
2026-05-25T05:55:04,COOKIE DU PLONGEON,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,66411a899c24
2026-05-25T05:55:04,QUETTON,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ffff3b576a8a
2026-05-25T05:55:04,PANACHE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Circuit Dpt individuel,,2,59,cold-start,True,LightGBM,crawl-predict:c36a23a6,2bb5035b99a9
2026-05-25T05:55:04,ETOILE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Circuit Dpt individuel,,11,4,cold-start,True,LightGBM,crawl-predict:c36a23a6,8afd18494c73
2026-05-25T05:55:04,PHIONA,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c79b3bf1b203
2026-05-25T05:55:04,DIAMANT,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7f58d8f935f2
2026-05-25T05:55:04,JON DE MATXOENIA,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5a88b8171ff6
2026-05-25T05:55:04,HOBART VD BUITENWEG,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,9a58cac3fe9b
2026-05-25T05:55:04,FLOCON DE LACROUX,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,1,100,cold-start,True,LightGBM,crawl-predict:c36a23a6,b583ead2ee4e
2026-05-25T05:55:04,HOBART VD BUITENWEG,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Dpt Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,2d883d2c5d15
2026-05-25T05:55:04,HOBART VD BUITENWEG,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Dpt Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ffe7acfd2ccc
2026-05-25T05:55:04,KELLY,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,08fde7b10c1e
2026-05-25T05:55:04,ROMEO,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,1,100,cold-start,True,LightGBM,crawl-predict:c36a23a6,fbf9ad97dc77
2026-05-25T05:55:04,EUREKA DE LA LICORNE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7d7dd06a76c3
2026-05-25T05:55:04,ELFERINK'S RAMONA,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,fee2c502a7bd
2026-05-25T05:55:04,FLOCON DE LACROUX,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,2,100,cold-start,True,LightGBM,crawl-predict:c36a23a6,021c9b11c5d6
2026-05-25T05:55:04,ELVIS DES TOUNTOUS,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,62608d026a5b
2026-05-25T05:55:04,KELLY,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,909ccc59f58d
2026-05-25T05:55:04,ALBATOR,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,a0e1c59e3117
2026-05-25T05:55:04,NISSAN SANTA,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,fe1210055f12
2026-05-25T05:55:04,ROMEO,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,3,100,cold-start,True,LightGBM,crawl-predict:c36a23a6,ecdf9c1a08a9
2026-05-25T05:55:04,ASLAN DU KRYSTAL,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,48e8187f8816
2026-05-25T05:55:04,EUREKA DE LA LICORNE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,8cb3a3e87368
2026-05-25T05:55:04,KELLY,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Dpt Circuit Dpt individuel,,13,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b822d221b6e8
2026-05-25T05:55:04,DYSARTS LASS,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Dpt Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,a8ef46b5c989
2026-05-25T05:55:04,ASLAN DU KRYSTAL,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Dpt Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,989d5b0b8afe
2026-05-25T05:55:04,ELFERINK'S RAMONA,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Dpt Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,92b00582ce97
2026-05-25T05:55:04,BETSY RUTH VOILAC,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Dpt Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,a64532cd79c4
2026-05-25T05:55:04,ELIDJA,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Dpt Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,9bb4072e87f5
2026-05-25T05:55:04,CAPUCINE DELAROQUERIE,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Dpt Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d6fa46cd2a8d
2026-05-25T05:55:04,BELLE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,077d28fc287f
2026-05-25T05:55:04,ALBATOR,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,1c12361f0d1b
2026-05-25T05:55:04,USHER CARMANTRAN,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c0b781040b04
2026-05-25T05:55:04,SMARTIES,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,15,9,cold-start,True,LightGBM,crawl-predict:c36a23a6,924f1e25dba3
2026-05-25T05:55:04,ASTAR DU CERF,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d3689050007d
2026-05-25T05:55:04,EDERRA,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,9059f4e794d7
2026-05-25T05:55:04,KOKOTS XURI,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,62ffc007b0cf
2026-05-25T05:55:04,BELLE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,9601c11a99fe
2026-05-25T05:55:04,EFFY,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,fd4535b2c45b
2026-05-25T05:55:04,TZIGANE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,eb2c36b2347b
2026-05-25T05:55:04,ELVIS DES TOUNTOUS,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f13c81d9c7bb
2026-05-25T05:55:04,ALBATOR,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4cedca242790
2026-05-25T05:55:04,EUREKA DE LA LICORNE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,40cf00289939
2026-05-25T05:55:04,SMARTIES,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,16,9,cold-start,True,LightGBM,crawl-predict:c36a23a6,e1fc46d0fc1d
2026-05-25T05:55:04,USHER CARMANTRAN,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,13,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4132b6da9410
2026-05-25T05:55:04,BELLE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Dpt Circuit Dpt individuel,,14,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b93fe3492abe
2026-05-25T05:55:04,BACCARA DU SAGITTAIRE,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Dpt Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d4b6fc6576c7
2026-05-25T05:55:04,ASTAR DU CERF,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Dpt Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,63232558ad55
2026-05-25T05:55:04,DYSARTS LASS,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Dpt Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,47ee5138f38d
2026-05-25T05:55:04,CANAILLE DE KER HEOL,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Dpt Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,eb7590314e9d
2026-05-25T05:55:04,VOLUBILIS DE MURALIS,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Dpt Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,481a2502fadb
2026-05-25T05:55:04,BIRRINVIEW DAZZLER,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Dpt Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7a4afe08f44c
2026-05-25T05:55:04,MANU,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Dpt Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,9232414076b0
2026-05-25T05:55:04,ELSA,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Dpt Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,da7a0e700bcb
2026-05-25T05:55:04,BACCARA DU SAGITTAIRE,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Dpt Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,25eec5791795
2026-05-25T05:55:04,VIDOCQ,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Dpt Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,73ae83861d84
2026-05-25T05:55:04,CLYDAGH ISLE,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Dpt Circuit Dpt individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,410df8757360
2026-05-25T05:55:04,CLYDAGH ISLE,Voir sa fiche,Equifun 60 cm,Club Poney Junior Chp Dpt Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b6a5eaa17549
2026-05-25T05:55:04,CRUNCH GASCON,Voir sa fiche,Equifun 60 cm,Club Poney Junior Chp Dpt Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,350b169446a6
2026-05-25T05:55:04,BIRRINVIEW DAZZLER,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,30c35085426f
2026-05-25T05:55:04,KOKOTS XURI,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,60d91e894c49
2026-05-25T05:55:04,FILOU,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,e58e37f90177
2026-05-25T05:55:04,VIDOCQ,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4e9652b9f0e9
2026-05-25T05:55:04,CANAILLE DE KER HEOL,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7b580b202d81
2026-05-25T05:55:04,DYSARTS LASS,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,9b631f7897d7
2026-05-25T05:55:04,LADY CAT,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,a39d68f1a540
2026-05-25T05:55:04,ELVIS DES TOUNTOUS,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,06af432ed07c
2026-05-25T05:55:04,EDERRA,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,361d16be8ed6
2026-05-25T05:55:04,VOLUBILIS DE MURALIS,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,1346246c6d85
2026-05-25T05:55:04,EFFY,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b9308eb0f555
2026-05-25T05:55:04,MANU,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,49705ce4c96c
2026-05-25T05:55:04,TZIGANE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,13,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5dc853451b77
2026-05-25T05:55:04,BIRRINVIEW DAZZLER,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,14,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7311ab906235
2026-05-25T05:55:04,CRUNCH GASCON,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,15,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ba2bf74a3642
2026-05-25T05:55:04,BACCARA DU SAGITTAIRE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,16,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4268f2f13b04
2026-05-25T05:55:04,CANAILLE DE KER HEOL,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,17,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,29499713b02e
2026-05-25T05:55:04,DYSARTS LASS,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,18,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,3289d8e1558b
2026-05-25T05:55:04,SUZETTE DU VAL,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,19,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,06d055bb5201
2026-05-25T05:55:04,FILOU,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Dpt Circuit Dpt individuel,,20,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,e195748537b2
2026-05-25T05:55:04,BETSY RUTH VOILAC,Voir sa fiche,Equifun 70 cm,Club Elite Chp Dpt Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ebd954e6a261
2026-05-25T05:55:04,CONFETTI,Voir sa fiche,Equifun 70 cm,Club Elite Chp Dpt Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,12630c9137ce
2026-05-25T05:55:04,CAROTTE,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,6a5d9ec383f4
2026-05-25T05:55:04,VELOURS,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ed93a7fb1a90
2026-05-25T05:55:04,CAROTTE,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f04755f5064d
2026-05-25T05:55:04,FLOCON DE LACROUX,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg individuel,,1,100,cold-start,True,LightGBM,crawl-predict:c36a23a6,cdfdf53438e0
2026-05-25T05:55:04,VELOURS,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,814d299a8283
2026-05-25T05:55:04,CAROTTE,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,28e9c389b657
2026-05-25T05:55:04,VELOURS,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5c5912972bd4
2026-05-25T05:55:04,ROMEO,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,1,100,cold-start,True,LightGBM,crawl-predict:c36a23a6,667744dffbbf
2026-05-25T05:55:04,ELFERINK'S RAMONA,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,bcb20eedd1c6
2026-05-25T05:55:04,ZORION,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,918c4b9a5563
2026-05-25T05:55:04,FLOCON DE LACROUX,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,2,100,cold-start,True,LightGBM,crawl-predict:c36a23a6,9b48a5d0f01f
2026-05-25T05:55:04,ALBATOR,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ac27cd23e5eb
2026-05-25T05:55:04,RQUECAUSSE DU QUERCY,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,8ad419c49b41
2026-05-25T05:55:04,SCOOBIDOU DE BEL AIR,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,55afb08dab69
2026-05-25T05:55:04,LOOPING,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,2ccffa661125
2026-05-25T05:55:04,KELLY,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f5c44ecfddcd
2026-05-25T05:55:04,EUREKA DE LA LICORNE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,bd7f1cf1a714
2026-05-25T05:55:04,ROMEO,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,3,100,cold-start,True,LightGBM,crawl-predict:c36a23a6,b432748034a5
2026-05-25T05:55:04,NISSAN SANTA,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,bd55b5c529e1
2026-05-25T05:55:04,ASLAN DU KRYSTAL,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,13,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,895a7fdba950
2026-05-25T05:55:04,ZORION,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg individuel,,14,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,bf9cdbb9bc69
2026-05-25T05:55:04,FIFTY SHADES OF DREAM,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Reg individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,38687571df59
2026-05-25T05:55:04,ELFERINK'S RAMONA,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Reg individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,0e67e1fb9d5d
2026-05-25T05:55:04,LAPIS LAZULY,Voir sa fiche,Equifun 70 cm,Club Poney Elite Chp Reg individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,bb17778954f0
2026-05-25T05:55:04,BELLE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5cc9e504bb46
2026-05-25T05:55:04,CHILIE DE TERRIDE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,e69a433db7e1
2026-05-25T05:55:04,SMARTIES,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,18,9,cold-start,True,LightGBM,crawl-predict:c36a23a6,8f4b7b141ece
2026-05-25T05:55:04,USHER CARMANTRAN,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ebc741367afa
2026-05-25T05:55:04,BARRY V.STAL DE CRAYE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,9b07d48153a3
2026-05-25T05:55:04,ALBATOR,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,17798b3041a4
2026-05-25T05:55:04,KOKOTS XURI,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7627fbb00515
2026-05-25T05:55:04,TZIGANE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,0843abe73898
2026-05-25T05:55:04,EDERRA,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,632bb769a1c4
2026-05-25T05:55:04,CHILIE DE TERRIDE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,460157ced242
2026-05-25T05:55:04,LOOPING,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,bd047f322653
2026-05-25T05:55:04,ELFERINK'S RAMONA,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,171d55a1891c
2026-05-25T05:55:04,SMARTIES,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,19,9,cold-start,True,LightGBM,crawl-predict:c36a23a6,9f3075d1bf55
2026-05-25T05:55:04,USHER CARMANTRAN,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4336b0a6d524
2026-05-25T05:55:04,MIKADO DE L'ETAPE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,13,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7b14c2746932
2026-05-25T05:55:04,ALBATOR,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,14,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,66e389fd01fb
2026-05-25T05:55:04,CRUNCH GASCON,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,15,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,2bf424461400
2026-05-25T05:55:04,BELLE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,16,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,63fa8df8abf5
2026-05-25T05:55:04,CHILIE DE TERRIDE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg individuel,,17,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5360194c51a3
2026-05-25T05:55:04,DYSARTS LASS,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7ac3a389b22e
2026-05-25T05:55:04,MANU,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,8701864b61fb
2026-05-25T05:55:04,ASTAR DU CERF,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,718c483c9cf9
2026-05-25T05:55:04,BACCARA DU SAGITTAIRE,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d8f56def4736
2026-05-25T05:55:04,VIDOCQ,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4c806dfb1766
