concours_id,cheval_id,cavalier_id,club_id,cheval_nom,cavalier_nom,club,sexe_cheval,robe_cheval,taille_cheval,discipline_famille,hauteur_cm,niveau_epreuve,type_epreuve,is_equipe,nombre_participants,niveau_num,horse_win_rate,horse_participations,rider_win_rate,rider_participations,club_win_rate,couple_synergy,experience_ratio,horse_wr_x_niveau,horse_wr_x_hauteur,rider_wr_x_niveau,rider_wr_x_hauteur,synergy_x_niveau,pts_qualification,classement,resultat_binaire
2512131,3259,2489,795,KANTATE D'OZ,PENELOPE LEPELTIER,HARAS DES PERCHERS (61),Femelle,Bai,Catégorie C,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.3,0.09,0.0,1.2,0.24,1.2,0.24,0.36,0.0,71,0
2512131,3260,2490,796,JUST DO IT DE LA BAIE,JADE VEYER,CLUB HIPPIQUE DE GRANVILLE (50),Femelle,Alezan,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.3,0.09,0.0,1.2,0.24,1.2,0.24,0.36,0.0,72,0
2512131,3239,2473,811,JACKSON ONE SUPREME,AXEL GATTI,LA CHEVALERIE DE LA BRETEQUE (76),Hongre,Isabelle,Catégorie E,CSO,100,Club,Vitesse,0,4,3,0.3,0,0.3,0,0.0,0.09,0.0,0.8999999999999999,0.3,0.8999999999999999,0.3,0.27,9.0,2,1
2512131,1331,1004,331,BILLY,LISA HOOREMAN,ECURIE DE NUIT (76),Hongre,Bai Cape,Catégorie C,CSO,100,Club,Vitesse,0,4,3,0.0,1,0.0,1,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,4.5,3,1
2512131,3170,2386,826,ELIXIR DES HOUNTS,ELSA BARNAUX,ECURIE L A BEL R DU MOULIN (27),Hongre,Gris,Catégorie D,CSO,100,Club,Vitesse,0,4,3,0.0,1,0.0,1,0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,2.25,4,0
2512131,1415,1091,357,DIAMOND DEW MORA,SALOME PORET,PONEY CLUB DU GENETEY (76),Femelle,Bai,Catégorie D,CSO,90,Club,Vitesse,0,5,3,0.5,2,1.0,1,0.07692307692307693,0.5,0.2,1.5,0.45,3.0,0.9,1.5,3.0,5,0
2512131,1356,1092,357,BUCKINGHAM MORA,AMANIE GUASCO,PONEY CLUB DU GENETEY (76),Femelle,Bai,Catégorie D,CSO,90,Club,Vitesse,0,5,3,0.0,4,0.0,1,0.07407407407407407,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.5,6,0
2512131,3235,2469,841,ENVOL DES NOUETTES,LUCIE BOURDON,COMPLEXE HIPPIQUE DES PIEUX (50),Mâle,Bai Cerise,Catégorie D,CSO,110,Club,Vitesse,0,3,3,0.3,0,0.3,0,0.3,0.09,0.0,0.8999999999999999,0.33,0.8999999999999999,0.33,0.27,6.0,2,1
2512131,3158,1012,357,VERSACE MENILJEAN,EVA LE BOEUF,PONEY CLUB DU GENETEY (76),Hongre,Alezan Crins Laves,Catégorie D,CSO,110,Club,Vitesse,0,3,3,1.0,1,0.5,2,0.07142857142857142,0.5,0.08333333333333333,3.0,1.1,1.5,0.55,1.5,3.0,3,1
2512131,3236,2470,55,GENIALE DES ESSIAUX,ROXANE MADELEINE,ACF (41),Femelle,Bai Pie,Catégorie E,CSO,110,Club,Vitesse,0,3,3,0.3,0,0.3,0,0.3978494623655914,0.09,0.0,0.8999999999999999,0.33,0.8999999999999999,0.33,0.27,0.0,4,0
2512131,3243,2477,844,RAFALE DES VENTS,LOUISE LE MORVAN,ECURIES VINCENT LEFEBVRE (76),Femelle,Noir,Catégorie D,CSO,90,Niveau1,Vitesse,0,11,3,0.3,0,0.3,0,0.3,0.09,0.0,0.8999999999999999,0.27,0.8999999999999999,0.27,0.27,6.0,11,0
2512131,3244,2478,616,TAMARA DE L'AIRE,BERENICE GUILLEMETTE,LES ECURIES DU THAR (50),Femelle,Gris,Catégorie C,CSO,90,Niveau1,Vitesse,0,11,3,0.3,0,0.3,0,0.3,0.09,0.0,0.8999999999999999,0.27,0.8999999999999999,0.27,0.27,6.0,12,0
2512131,348,135,46,JEZABELLE DE NATH,ELISE MAYAUD INGHAM,MAXIME PIEDERRIERE (27),Femelle,Palomino,Catégorie C,CSO,90,Niveau1,Vitesse,0,11,3,0.25,4,0.25,4,0.25,0.0625,0.4,0.75,0.225,0.75,0.225,0.1875,3.0,13,0
2512131,3245,2479,835,DJEMBE DE L'AUBIER,ANAELLE JEAN,EARL PONEY CLUB D INCARVILLE (76),Mâle,Gris,Catégorie D,CSO,90,Niveau1,Vitesse,0,11,3,0.3,0,0.3,0,1.0,0.09,0.0,0.8999999999999999,0.27,0.8999999999999999,0.27,0.27,3.0,14,0
2512131,3246,2480,337,KINDER DE GRANDRY,NATHAEL DEFRUIT,ECURIES DAGICOUR CUVILLIEZ (76),Mâle,Bai,Catégorie D,CSO,90,Niveau1,Vitesse,0,11,3,0.3,0,0.3,0,0.07142857142857142,0.09,0.0,0.8999999999999999,0.27,0.8999999999999999,0.27,0.27,3.0,15,0
2512131,1403,1080,357,HERA SUPREME,CHLOE POTHIER,PONEY CLUB DU GENETEY (76),Femelle,Gris Fer,Catégorie D,CSO,100,Elite,Vitesse,0,7,8,0.0,2,0.0,2,0.10344827586206896,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,3.75,16,0
2512131,3169,2385,46,FOX TROT DE KERALLAN,KINSLEY BAUDOIRE JAHANT,MAXIME PIEDERRIERE (27),Mâle,Gris,Catégorie D,CSO,100,Elite,Vitesse,0,7,8,0.0,2,0.0,2,0.2222222222222222,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,17,0
2512131,3238,2472,796,CERISE DE LA VALLEE,AURELINE BIDEL,CLUB HIPPIQUE DE GRANVILLE (50),Femelle,Alezan,Catégorie D,CSO,100,Club,Vitesse,0,4,3,0.3,0,0.3,0,0.0,0.09,0.0,0.8999999999999999,0.3,0.8999999999999999,0.3,0.27,9.0,1,1
2512131,3247,2481,331,DARCO DU MESNIL,CHARLINE ROUSSIGNOL,ECURIE DE NUIT (76),Hongre,Isabelle,Catégorie D,CSO,90,Niveau1,Vitesse,0,11,3,0.3,0,0.3,0,0.3333333333333333,0.09,0.0,0.8999999999999999,0.27,0.8999999999999999,0.27,0.27,0.0,19,0
2512131,943,642,801,CREECKS ES ANGLAIS,CHLOE VAN HAVERBEKE,PONEYS SOUS LES POMMIERS (27),Hongre,Gris,Catégorie D,CSO,90,Niveau1,Vitesse,0,11,3,1.0,1,1.0,1,0.3,1.0,0.1,3.0,0.9,3.0,0.9,3.0,0.0,20,0
2512131,1444,1121,382,HOPE STAR DU MILON,CYRIELLE VAZEILLE,ANJOU JUMPING (49),Hongre,Gris,Catégorie D,CSO,90,Niveau1,Vitesse,0,11,3,0.3,0,0.3,0,0.3,0.09,0.0,0.8999999999999999,0.27,0.8999999999999999,0.27,0.27,0.0,21,0
2512131,3248,2328,55,MYSTERE BLEUE,LAUVIAH LERCIER,ACF (41),Femelle,Bai,Catégorie B,CSO,80,Niveau2,GrandPrix,0,3,4,0.3,0,0.3,0,0.39361702127659576,0.09,0.0,1.2,0.24,1.2,0.24,0.36,12.0,3,1
2512131,2084,1457,535,CADLANVALLEY SERENA,CANDICE LEMERCIER,CAVALIERS BELUX,Femelle,Palomino,Catégorie B,CSO,80,Niveau2,GrandPrix,0,3,4,0.0,1,0.0,3,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,12.0,4,1
2512131,3240,2474,843,JACKDA DU MIO,LOLA DELESQUE,ECURIES DU BOIS D HARCOURT (76),Femelle,Alezan Pie,Catégorie D,CSO,90,Club,Vitesse,0,5,3,0.3,0,0.3,0,0.3,0.09,0.0,0.8999999999999999,0.27,0.8999999999999999,0.27,0.27,1.5,7,0
2512131,3241,2475,811,IN EXCESS SUPREME,SIDONIE DE LA NOUE,LA CHEVALERIE DE LA BRETEQUE (76),Femelle,Bai,Catégorie E,CSO,90,Club,Vitesse,0,5,3,0.3,0,0.3,0,0.1,0.09,0.0,0.8999999999999999,0.27,0.8999999999999999,0.27,0.27,0.0,8,0
2512131,3242,2476,55,ELARA LOVE DE CE,CANNELLE CHAPRE,ACF (41),Femelle,Bai,Catégorie D,CSO,90,Club,Vitesse,0,5,3,0.3,0,0.3,0,0.4,0.09,0.0,0.8999999999999999,0.27,0.8999999999999999,0.27,0.27,0.0,9,0
2512131,3026,2242,784,BYE BYE RIVIERE,ANTOINE CAPELLE,LES ECURIES D ORAGE (14),Femelle,Alezan Pie,Catégorie C,CSO,80,Niveau2,GrandPrix,0,7,4,0.0,1,0.0,1,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,6.0,12,0
2512131,1390,1065,328,CADENCE DE LA MOTTE,PAUL FREBOURG,LES ECURIES DE LA HETRAIE (76),Femelle,Alezan Crins Laves,Catégorie C,CSO,80,Niveau2,GrandPrix,0,7,4,0.0,1,0.0,1,0.06666666666666667,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,6.0,13,0
2512131,3183,2400,798,SISCO FLO,EDOUARD LEFEBVRE MERMIN,HARAS DES VIGNES (78),Hongre,Gris,Catégorie C,CSO,80,Niveau2,GrandPrix,0,7,4,0.0,1,0.0,1,0.19047619047619047,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,14,0
2512131,3250,2483,846,ANTIPATIQUE,JULIANE BLANCHET,ECURIES CAROLE RUIZ (27),Mâle,Bai,Catégorie C,CSO,80,Niveau2,GrandPrix,0,7,4,0.3,0,0.3,0,0.0,0.09,0.0,1.2,0.24,1.2,0.24,0.36,0.0,15,0
2512131,3251,2481,55,HAANDPAOL'S BRITT,CHARLINE ROUSSIGNOL,ACF (41),Femelle,Gris,Catégorie C,CSO,80,Niveau2,GrandPrix,0,7,4,0.3,0,0.0,1,0.3958333333333333,0.0,0.0,1.2,0.24,0.0,0.0,0.0,0.0,16,0
2512131,3278,2507,109,TEA TIME ROCQ,AGATHE RYCROFT,C E DE FLEURY SUR ORNE (14),Hongre,Gris,Catégorie D,CSO,70,Niveau3,GrandPrix,0,34,4,0.3,0,0.3,0,0.2916666666666667,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,45,0
2512131,3279,2508,104,SKIP DES DEVISES,CAMILLE LAVARDE,POLE HIPPIQUE DE SAINT LO (50),Hongre,Gris,Catégorie D,CSO,70,Niveau3,GrandPrix,0,34,4,0.3,0,0.3,0,0.04,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,46,0
2512131,940,639,104,UGO DES QUARTS,CHLOE LETOUPIN,POLE HIPPIQUE DE SAINT LO (50),Hongre,Gris,Catégorie D,CSO,70,Niveau3,GrandPrix,0,34,4,0.0,1,0.0,1,0.038461538461538464,0.0,0.125,0.0,0.0,0.0,0.0,0.0,4.0,47,0
2512131,3255,2485,357,CALIMERO D'EGLEFIN,JOE FORFAIT,PONEY CLUB DU GENETEY (76),Hongre,Gris,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.1,0.09,0.0,1.2,0.24,1.2,0.24,0.36,6.0,57,0
2512131,943,642,801,CREECKS ES ANGLAIS,CHLOE VAN HAVERBEKE,PONEYS SOUS LES POMMIERS (27),Hongre,Gris,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.5,2,0.5,2,0.0,0.25,0.2222222222222222,2.0,0.4,2.0,0.4,1.0,6.0,58,0
2512131,3185,2401,355,UNITY DU LONDEL,LINE QUEMPER,ANNOUV EQUID ET ASSOCIES (76),Femelle,Gris,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.0,1,0.0,1,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,6.0,59,0
2512131,3256,2479,835,FOLAMOUR MELODY,ANAELLE JEAN,EARL PONEY CLUB D INCARVILLE (76),Hongre,Gris,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.0,1,0.75,0.0,0.0,1.2,0.24,0.0,0.0,0.0,6.0,60,0
2512131,3133,2486,820,BAIKO DE LA SELUNE,CAPUCINE LEFORESTIER,C E B O (14),Mâle,Noir Pangare,Catégorie C,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.3,0.09,0.0,1.2,0.24,1.2,0.24,0.36,6.0,61,0
2512131,3249,2482,845,CITY DE LOISEL,VALENTINE DESPREAUX,HARAS DU MOULIN NEUF (14),Femelle,Alezan Crins Laves,Catégorie B,CSO,80,Niveau2,GrandPrix,0,3,4,0.3,0,0.3,0,0.3,0.09,0.0,1.2,0.24,1.2,0.24,0.36,6.0,5,0
2512131,3103,2301,55,HEKLA DE KERVALENNOU,CLARISSE ROLLAND,ACF (41),Femelle,Alezan,Catégorie C,CSO,80,Niveau2,GrandPrix,0,7,4,0.3,0,0.3,0,0.3917525773195876,0.09,0.0,1.2,0.24,1.2,0.24,0.36,6.0,10,0
2512131,942,641,240,CYAN DE VALRIC,AELIA BOURDET,PONY EXPRESS DU COTENTIN (50),Hongre,Bai,Catégorie C,CSO,80,Niveau2,GrandPrix,0,7,4,0.0,2,0.0,2,0.5833333333333334,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,6.0,11,0
2512131,1295,971,337,IPAD DES BICHES,ZOE FAIDHERBE,ECURIES DAGICOUR CUVILLIEZ (76),Hongre,Bai,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.0,2,0.0,2,0.06666666666666667,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,6.0,65,0
2512131,3040,2258,796,CAFE CREME D'HERBORD,MAXINE HOUDARD,CLUB HIPPIQUE DE GRANVILLE (50),Mâle,Alezan,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.5,0.09,0.0,1.2,0.24,1.2,0.24,0.36,0.0,66,0
2512131,3187,2405,55,ROCKY DE DETENTE,LUCIE ROUANET,ACF (41),Hongre,Bai,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.0,1,0.0,1,0.3877551020408163,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,67,0
2512131,1392,1067,328,TOFFEE OAK,GIULIANA PALIOTTI,LES ECURIES DE LA HETRAIE (76),Mâle,Gris,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.0,1,0.0,1,0.0625,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,68,0
2512131,3189,2407,828,HOLLY DAY DE LAVALLEE,ALICE RENARD,POLE INTERNATIONAL DU CHEVAL (14),Femelle,Alezan Crins Laves,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.0,1,0.0,1,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,69,0
2512131,3252,2484,802,IZELNA DES NUANCES,CAMILLE BRUMENT,EARL YEBLERON EQUITATION (76),Femelle,Palomino,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.3,0.09,0.0,1.2,0.24,1.2,0.24,0.36,6.0,54,0
2512131,3253,2389,827,DIS MOI OUI DU CY,ELLA LECHOPIER,ECURIE D IRREVILLE (27),Hongre,Bai,Catégorie C,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.0,2,0.0,0.0,0.0,1.2,0.24,0.0,0.0,0.0,6.0,55,0
2512131,3254,137,47,USHANN DEL FAROS,LYLOU POSSEME VIMONT,DOMAINE EQUESTRE D ETRETAT (76),Hongre,Gris,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,1.0,3,1.0,0.3,0.0,1.2,0.24,4.0,0.8,1.2,6.0,56,0
2512131,1296,972,329,BRINDILLEDELAMONNERIE,BERENICE MIHAJLOVIC PINGEON,SCEA HARAS DU LOUP (76),Femelle,Alezan,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.0,1,0.0,1,0.07692307692307693,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,73,0
2512131,3261,2491,795,KIRROYAL DES PERCHERS,BERTILLE POULLAIN,HARAS DES PERCHERS (61),Mâle,Alezan Brule,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.0,0.09,0.0,1.2,0.24,1.2,0.24,0.36,0.0,74,0
2512131,3262,2492,847,BLACK JACK,BERENICE NOEL,ASS DE CAVALIERS DU PAYS D AUGE (14),Mâle,Bai Cape,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.3,0.09,0.0,1.2,0.24,1.2,0.24,0.36,0.0,75,0
2512131,3263,2493,55,INNATENDUE DES ARCIS,LISON CAILLE,ACF (41),Femelle,Bai,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.3838383838383838,0.09,0.0,1.2,0.24,1.2,0.24,0.36,0.0,76,0
2512131,3264,2494,795,GADJARRO D'ORION,CHLOE IRVINE,HARAS DES PERCHERS (61),Mâle,Bai,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.0,0.09,0.0,1.2,0.24,1.2,0.24,0.36,0.0,77,0
2512131,3257,2436,104,LETTERMUCKOO CHARLEY,PENELOPE LAFOSSE,POLE HIPPIQUE DE SAINT LO (50),Mâle,Gris,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.0,1,0.037037037037037035,0.0,0.0,1.2,0.24,0.0,0.0,0.0,6.0,62,0
2512131,3246,2480,337,KINDER DE GRANDRY,NATHAEL DEFRUIT,ECURIES DAGICOUR CUVILLIEZ (76),Mâle,Bai,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.0,1,0.0,1,0.0625,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,6.0,63,0
2512131,3164,2487,798,VALENTINO DE MONTMAIN,LEONIE LANOY,HARAS DES VIGNES (78),Hongre,Noir Pangare,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.0,1,0.3,0,0.18181818181818182,0.0,0.1111111111111111,0.0,0.0,1.2,0.24,0.0,6.0,64,0
2512131,3266,2496,835,CASCADE MELODY,LOUISE CONSTANT,EARL PONEY CLUB D INCARVILLE (76),Femelle,Gris Fonce,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.6,0.09,0.0,1.2,0.24,1.2,0.24,0.36,0.0,81,0
2512131,3267,2497,835,BATIFOLE MELODY,ALIZEE LAURENT BOUYSSI,EARL PONEY CLUB D INCARVILLE (76),Femelle,Gris,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.5,0.09,0.0,1.2,0.24,1.2,0.24,0.36,0.0,82,0
2512131,3268,2498,222,BIANCA,LEA MEYSMAN,BEMOGA (60),Femelle,Bai,Catégorie B,CSO,70,Niveau3,GrandPrix,0,8,4,0.3,0,0.3,0,0.5,0.09,0.0,1.2,0.21,1.2,0.21,0.36,8.0,9,1
2512131,1292,968,331,BRUNIES DES LANDEZ,TESS LEGER,ECURIE DE NUIT (76),Femelle,Bai,Catégorie B,CSO,70,Niveau3,GrandPrix,0,8,4,0.0,2,0.0,4,0.3076923076923077,0.0,0.25,0.0,0.0,0.0,0.0,0.0,8.0,10,1
2512131,3203,2424,819,ETINCELLE SODH,KAISS BACHA DUTHIL,ECURIE DU VAL (76),Femelle,Isabelle,Catégorie B,CSO,70,Niveau3,GrandPrix,0,8,4,0.0,1,0.5,2,0.5,0.0,0.125,0.0,0.0,2.0,0.35,0.0,4.0,11,0
2512131,3294,2524,846,HOT COFFEE DE LAS,CLOE DUVAL,ECURIES CAROLE RUIZ (27),Mâle,Alezan,Catégorie B,CSO,60,Club,GrandPrix,0,5,3,0.3,0,0.3,0,0.0,0.09,0.0,0.8999999999999999,0.18,0.8999999999999999,0.18,0.27,2.0,26,0
2512131,3071,2525,798,KACY RANCE EMERAUDE,MARION COLLET,HARAS DES VIGNES (78),Femelle,Alezan Pie,Catégorie B,CSO,60,Club,GrandPrix,0,5,3,0.0,1,0.3,0,0.17391304347826086,0.0,0.14285714285714285,0.0,0.0,0.8999999999999999,0.18,0.0,2.0,27,0
2512131,3130,2330,819,BEAUTY,ABYGAELLE PAREY JACQUEMMOZ,ECURIE DU VAL (76),Femelle,Alezan,Catégorie B,CSO,60,Club,GrandPrix,0,7,3,0.3,0,0.3,0,0.4,0.09,0.0,0.8999999999999999,0.18,0.8999999999999999,0.18,0.27,8.0,5,1
2512131,3204,2426,819,FLYNN SODH,YASMINE ROQUELIN,ECURIE DU VAL (76),Hongre,Bai Melange,Catégorie B,CSO,70,Niveau3,GrandPrix,0,8,4,0.0,1,0.0,1,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,16,0
2512131,3271,2500,828,BRIGAND DE COURANCE,SALOME CARAYON,POLE INTERNATIONAL DU CHEVAL (14),Mâle,Isabelle,Catégorie B,CSO,70,Niveau3,GrandPrix,0,8,4,0.3,0,0.3,0,0.0,0.09,0.0,1.2,0.21,1.2,0.21,0.36,0.0,17,0
2512131,3272,2483,846,JUST A DREAM,JULIANE BLANCHET,ECURIES CAROLE RUIZ (27),Femelle,Bai,Catégorie C,CSO,70,Niveau3,GrandPrix,0,6,4,0.3,0,0.0,1,0.0,0.0,0.0,1.2,0.21,0.0,0.0,0.0,4.0,23,0
2512131,3273,2501,780,GARDIAN D'AUDES,EDENN MEIGNEUX,C E  DE ROUELLES (76),Mâle,Gris,Catégorie C,CSO,70,Niveau3,GrandPrix,0,6,4,0.3,0,0.3,0,0.0,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,24,0
2512131,3274,2502,850,BIJOUX D'APACHE,LEONIE SCHILS,ECURIES SCHILS (14),Femelle,Isabelle,Catégorie C,CSO,70,Niveau3,GrandPrix,0,6,4,0.3,0,0.3,0,0.3,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,25,0
2512131,3265,2495,795,TODDY,ELEA LEPELTIER,HARAS DES PERCHERS (61),Hongre,Isabelle,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.3,0,0.3,0,0.0,0.09,0.0,1.2,0.24,1.2,0.24,0.36,0.0,78,0
2512131,3190,2408,827,DALIA DE PUCHAY,LAURE VINATIER,ECURIE D IRREVILLE (27),Femelle,Bai,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.0,2,0.0,2,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,79,0
2512131,3196,2414,831,HURRICANE DE BREGEON,ELZA GUINAUD,C E  LE MANOIR DU LOGIS (50),Hongre,Gris,Catégorie D,CSO,80,Niveau2,GrandPrix,0,29,4,0.0,1,0.0,1,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,80,0
2512131,3263,2493,55,INNATENDUE DES ARCIS,LISON CAILLE,ACF (41),Femelle,Bai,Catégorie D,CSO,70,Niveau3,GrandPrix,0,34,4,0.0,1,0.0,1,0.38,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.0,40,1
2512131,3276,2505,836,USCAR,LALY FEUGUEUR,PONEY CLUB DE CABOURG (14),Hongre,Leopard,Catégorie D,CSO,70,Niveau3,GrandPrix,0,34,4,0.3,0,0.3,0,1.0,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,41,0
2512131,3277,2506,811,DELTA SUPREME,CLEMENCE HUET,LA CHEVALERIE DE LA BRETEQUE (76),Femelle,Noir,Catégorie D,CSO,70,Niveau3,GrandPrix,0,34,4,0.3,0,0.3,0,0.09090909090909091,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,42,0
2512131,3264,2494,795,GADJARRO D'ORION,CHLOE IRVINE,HARAS DES PERCHERS (61),Mâle,Bai,Catégorie D,CSO,70,Niveau3,GrandPrix,0,34,4,0.0,1,0.0,1,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,4.0,43,0
2512131,3039,2257,795,ENGLEE DU FEUILLARD,ROSE LEROY,HARAS DES PERCHERS (61),Mâle,Isabelle,Catégorie C,CSO,70,Niveau3,GrandPrix,0,34,4,0.3,0,0.3,0,0.0,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,44,0
2512131,3081,2295,797,BLACK BEAUTY VQ,SARAH PICARD,CENTRE EQUESTRE DU CAILLEBOURG (76),Hongre,Noir,Catégorie B,CSO,70,Niveau3,GrandPrix,0,8,4,0.3,0,0.3,0,0.0,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,13,0
2512131,3269,2498,848,BAILEY LAUAR,LEA MEYSMAN,S H R  DE LA HAYE PESNEL (50),Mâle,Bai,Catégorie B,CSO,70,Niveau3,GrandPrix,0,8,4,0.3,0,1.0,1,0.3,0.3,0.0,1.2,0.21,4.0,0.7,1.2,4.0,14,0
2512131,3270,2499,849,BITIPITTO,CHARLOTTE DEBRAY,TEAM TOURISTE (76),Femelle,Noir Pie,Catégorie B,CSO,70,Niveau3,GrandPrix,0,8,4,0.3,0,0.3,0,0.3,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,15,0
2512131,3280,2509,819,RENARD DE TOLLEVILLE,NAWEL AVRIL,ECURIE DU VAL (76),Hongre,Gris,Catégorie C,CSO,70,Niveau3,GrandPrix,0,34,4,0.3,0,0.3,0,0.42857142857142855,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,48,0
2512131,3265,2495,795,TODDY,ELEA LEPELTIER,HARAS DES PERCHERS (61),Hongre,Isabelle,Catégorie D,CSO,70,Niveau3,GrandPrix,0,34,4,0.0,1,0.0,1,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,4.0,49,0
2512131,3195,2413,811,MARIQUINHAS,CAPUCINE DE MASCUREAU,LA CHEVALERIE DE LA BRETEQUE (76),Femelle,Creme,Catégorie D,CSO,70,Niveau3,GrandPrix,0,34,4,0.0,2,0.0,2,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,50,0
2512131,349,136,46,JINA,SOFIA VILLERS,MAXIME PIEDERRIERE (27),Femelle,Alezan,Catégorie D,CSO,70,Niveau3,GrandPrix,0,34,4,1.0,1,1.0,1,0.2,1.0,0.125,4.0,0.7,4.0,0.7,4.0,4.0,51,0
2512131,3281,2510,852,FIRST ROC DU AIMELLE,PAULINE MOISAN MAILLET,CENTRE EQUESTRE D OUZANA (76),Hongre,Bai,Catégorie D,CSO,70,Niveau3,GrandPrix,0,34,4,0.3,0,0.3,0,0.3,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,52,0
2512131,2319,2503,851,ARC EN CIEL,LEANDRE ANFRYE,HARAS DE LA NONANTERIE (27),Hongre,Isabelle Pie,Catégorie C,CSO,70,Niveau3,GrandPrix,0,6,4,0.0,1,0.3,0,0.3,0.0,0.125,0.0,0.0,1.2,0.21,0.0,4.0,26,0
2512131,3130,2330,819,BEAUTY,ABYGAELLE PAREY JACQUEMMOZ,ECURIE DU VAL (76),Femelle,Alezan,Catégorie B,CSO,70,Niveau3,GrandPrix,0,6,4,1.0,1,1.0,1,0.375,1.0,0.125,4.0,0.7,4.0,0.7,4.0,4.0,27,0
2512131,3275,2504,240,BRUNE D'AZUR,ANGEL LE TOUTEN,PONY EXPRESS DU COTENTIN (50),Femelle,Gris,Catégorie C,CSO,70,Niveau3,GrandPrix,0,6,4,0.3,0,0.3,0,0.5384615384615384,0.09,0.0,1.2,0.21,1.2,0.21,0.36,4.0,28,0
